epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,72599.1,0.77409,0.34324,1.0502,0.99963,1,0.995,0.7831,0.91735,0.32435,1.09173,0.000416,0.000416,0.000416
98,73337.3,0.74331,0.33613,1.02977,0.99953,1,0.995,0.78615,0.9188,0.32075,1.08716,0.0003995,0.0003995,0.0003995
99,74039.1,0.76863,0.34583,1.04122,0.99965,1,0.995,0.77728,0.92972,0.31704,1.09283,0.000383,0.000383,0.000383
100,74779.3,0.74179,0.34369,1.03597,0.99964,1,0.995,0.77368,0.94249,0.31663,1.098,0.0003665,0.0003665,0.0003665
101,75509,0.77652,0.34612,1.0328,0.99961,1,0.995,0.79808,0.89727,0.31403,1.07744,0.00035,0.00035,0.00035
102,76248.6,0.7597,0.34293,1.03749,0.99959,1,0.995,0.79398,0.90961,0.31879,1.08784,0.0003335,0.0003335,0.0003335
103,76917.6,0.74618,0.331,1.01482,0.99965,1,0.995,0.79833,0.90046,0.3188,1.08139,0.000317,0.000317,0.000317
104,77611.8,0.75061,0.34372,1.04082,0.99966,1,0.995,0.79734,0.91967,0.3168,1.08943,0.0003005,0.0003005,0.0003005
105,78306.5,0.74319,0.33062,1.03338,0.99966,1,0.995,0.80149,0.8992,0.31749,1.0809,0.000284,0.000284,0.000284
106,78956,0.72831,0.33179,1.03078,0.99965,1,0.995,0.79623,0.90415,0.31562,1.08424,0.0002675,0.0002675,0.0002675
107,79690.9,0.75044,0.34461,1.03628,0.99965,1,0.995,0.80605,0.89887,0.30451,1.07512,0.000251,0.000251,0.000251
108,80431.5,0.74207,0.32367,1.02304,0.99965,1,0.995,0.80779,0.88379,0.29851,1.06554,0.0002345,0.0002345,0.0002345
109,81175.9,0.7434,0.32401,1.03513,0.99961,1,0.995,0.79736,0.90626,0.29949,1.08133,0.000218,0.000218,0.000218
110,81914.6,0.75113,0.33658,1.03493,0.99959,1,0.995,0.80545,0.89809,0.30454,1.08147,0.0002015,0.0002015,0.0002015
111,82653.1,0.69189,0.28455,1.03709,0.9995,1,0.995,0.79681,0.9137,0.31214,1.08387,0.000185,0.000185,0.000185
112,83388.9,0.69832,0.2799,1.0366,0.99962,1,0.995,0.79859,0.8999,0.31252,1.07817,0.0001685,0.0001685,0.0001685
113,84127.7,0.69768,0.28282,1.03532,0.99967,1,0.995,0.79312,0.92578,0.31648,1.0916,0.000152,0.000152,0.000152
114,84861.2,0.67621,0.28024,1.01401,0.99967,1,0.995,0.79603,0.91716,0.31311,1.08654,0.0001355,0.0001355,0.0001355
115,85571.3,0.68549,0.28277,1.03093,0.99969,1,0.995,0.79625,0.92804,0.31751,1.09277,0.000119,0.000119,0.000119
116,86306.2,0.66239,0.27346,1.01422,0.9997,1,0.995,0.80422,0.91747,0.31495,1.08551,0.0001025,0.0001025,0.0001025
117,87047.9,0.66386,0.2734,1.02221,0.99969,1,0.995,0.80564,0.90662,0.30926,1.08137,8.6e-05,8.6e-05,8.6e-05
118,87785.4,0.68395,0.27716,1.01676,0.99967,1,0.995,0.80276,0.91203,0.30846,1.08519,6.95e-05,6.95e-05,6.95e-05
119,88494.5,0.66065,0.27249,1.0141,0.99968,1,0.995,0.80517,0.90888,0.30621,1.08285,5.3e-05,5.3e-05,5.3e-05
120,89233.4,0.65887,0.26575,0.99574,0.99967,1,0.995,0.80404,0.91018,0.30636,1.0822,3.65e-05,3.65e-05,3.65e-05
